KLIJENT_ID,KLIJENTIME,KLIJENTJIB,VREMEKNJIZSTR,VREMEKNJIZENJA,DTYPE,REGOZNIZLAZ,VREMEIZLAZ,RELACIJA,PRODMESTO,IZNOSDUGUJE,DATUMVALUTE,MEDIJUMPID,SERBRTAGA,VREMEULAZ,DATUM_KNJIZENJA,DATUM_VALUTE,VREME_NAPLATE,VREME_ULAZ
171014,"JugoExsim d.o.o. Beograd-Novi Beograd",109465772,01.04.2022.,2022-04-01T09:41:32.199+02:00,NaplataPutarine,VA081DH,2022-04-01T09:41:28.000+02:00,"Jagodina - Pojate",,440,2022-04-01T09:41:28.000+02:00,377830929,16330814258,2022-04-01T09:13:38.000+02:00,01.04.2022.,01.04.2022.,"01.04.2022 09:41:28","01.04.2022 09:13:38"
171014,"JugoExsim d.o.o. Beograd-Novi Beograd",109465772,01.04.2022.,2022-04-01T14:58:51.011+02:00,NaplataPutarine,VA081DH,2022-04-01T14:58:48.000+02:00,"Pojate - Batočina",,720,2022-04-01T14:58:48.000+02:00,377830929,16330814258,2022-04-01T14:14:28.000+02:00,01.04.2022.,01.04.2022.,"01.04.2022 14:58:48","01.04.2022 14:14:28"
171014,"JugoExsim d.o.o. Beograd-Novi Beograd",109465772,01.04.2022.,2022-04-01T16:47:52.590+02:00,NaplataPutarine,VA087DC,2022-04-01T16:47:50.000+02:00,"Batočina - Beograd",,400,2022-04-01T16:47:50.000+02:00,394592593,17330658737,2022-04-01T16:03:38.000+02:00,01.04.2022.,01.04.2022.,"01.04.2022 16:47:50","01.04.2022 16:03:38"
171014,"JugoExsim d.o.o. Beograd-Novi Beograd",109465772,01.04.2022.,2022-04-01T07:30:19.000+02:00,NaplataPutarine,VA109AK,2022-04-01T07:30:14.000+02:00,"Ruma - Šimanovci",,450,2022-04-01T07:30:14.000+02:00,408742406,18230599104,2022-04-01T07:10:18.000+02:00,01.04.2022.,01.04.2022.,"01.04.2022 07:30:14","01.04.2022 07:10:18"
171014,"JugoExsim d.o.o. Beograd-Novi Beograd",109465772,01.04.2022.,2022-04-01T09:42:35.015+02:00,NaplataPutarine,VA109AK,2022-04-01T09:42:30.000+02:00,"Stara Pazova - Inđija",,220,2022-04-01T09:42:30.000+02:00,408742406,18230599104,2022-04-01T09:35:04.000+02:00,01.04.2022.,01.04.2022.,"01.04.2022 09:42:30","01.04.2022 09:35:04"
171014,"JugoExsim d.o.o. Beograd-Novi Beograd",109465772,01.04.2022.,2022-04-01T11:51:09.927+02:00,NaplataPutarine,VA109AK,2022-04-01T11:51:04.000+02:00,"Inđija - Novi Sad Jug",,500,2022-04-01T11:51:04.000+02:00,408742406,18230599104,2022-04-01T11:25:36.000+02:00,01.04.2022.,01.04.2022.,"01.04.2022 11:51:04","01.04.2022 11:25:36"
171014,"JugoExsim d.o.o. Beograd-Novi Beograd",109465772,01.04.2022.,2022-04-01T07:15:43.930+02:00,NaplataPutarine,NI251EG,2022-04-01T07:15:38.000+02:00,"Niš istok - Merošina",,80,2022-04-01T07:15:38.000+02:00,412385155,18370326433,2022-04-01T07:05:16.000+02:00,01.04.2022.,01.04.2022.,"01.04.2022 07:15:38","01.04.2022 07:05:16"
171014,"JugoExsim d.o.o. Beograd-Novi Beograd",109465772,01.04.2022.,2022-04-01T08:12:59.537+02:00,NaplataPutarine,NI251EG,2022-04-01T08:12:54.000+02:00,"Merošina - Niš istok",,80,2022-04-01T08:12:54.000+02:00,412385155,18370326433,2022-04-01T08:02:34.000+02:00,01.04.2022.,01.04.2022.,"01.04.2022 08:12:54","01.04.2022 08:02:34"
171014,"JugoExsim d.o.o. Beograd-Novi Beograd",109465772,01.04.2022.,2022-04-01T13:14:49.114+02:00,NaplataPutarine,41VF540,2022-04-01T13:14:46.000+02:00,"Dimitrovgrad - Niš Malča",,2160,2022-04-01T13:14:46.000+02:00,424729632,19200563526,2022-04-01T12:20:50.000+02:00,01.04.2022.,01.04.2022.,"01.04.2022 13:14:46","01.04.2022 12:20:50"
171014,"JugoExsim d.o.o. Beograd-Novi Beograd",109465772,01.04.2022.,2022-04-01T07:53:56.089+02:00,NaplataPutarine,CB0485KB,2022-04-01T07:53:54.000+02:00,"Morović - Šimanovci",,2300,2022-04-01T07:53:54.000+02:00,424729656,19200563765,2022-03-31T21:54:16.000+02:00,01.04.2022.,01.04.2022.,"01.04.2022 07:53:54","31.03.2022 21:54:16"
171014,"JugoExsim d.o.o. Beograd-Novi Beograd",109465772,01.04.2022.,2022-04-01T12:54:09.333+02:00,NaplataPutarine,CB0485KB,2022-04-01T12:54:06.000+02:00,"Beograd - Dimitrovgrad",,7860,2022-04-01T12:54:06.000+02:00,424729656,19200563765,2022-04-01T08:44:24.000+02:00,01.04.2022.,01.04.2022.,"01.04.2022 12:54:06","01.04.2022 08:44:24"
171014,"JugoExsim d.o.o. Beograd-Novi Beograd",109465772,01.04.2022.,2022-04-01T20:49:46.109+02:00,NaplataPutarine,07DJY21,2022-04-01T20:49:40.000+02:00,"Šid - Šimanovci",,2580,2022-04-01T20:49:40.000+02:00,425307785,19221102171,2022-04-01T19:57:38.000+02:00,01.04.2022.,01.04.2022.,"01.04.2022 20:49:40","01.04.2022 19:57:38"
171014,"JugoExsim d.o.o. Beograd-Novi Beograd",109465772,01.04.2022.,2022-04-01T04:45:01.172+02:00,NaplataPutarine,81AAB410,2022-04-01T04:33:16.000+02:00,"Pirot zapad - Beograd",,7020,2022-04-01T04:33:16.000+02:00,425307788,19221102205,2022-04-01T01:20:10.000+02:00,01.04.2022.,01.04.2022.,"01.04.2022 04:33:16","01.04.2022 01:20:10"
171014,"JugoExsim d.o.o. Beograd-Novi Beograd",109465772,01.04.2022.,2022-04-01T07:01:58.966+02:00,NaplataPutarine,81AAB410,2022-04-01T07:01:54.000+02:00,"Šimanovci - Adaševci",,2300,2022-04-01T07:01:54.000+02:00,425307788,19221102205,2022-04-01T06:10:12.000+02:00,01.04.2022.,01.04.2022.,"01.04.2022 07:01:54","01.04.2022 06:10:12"
171014,"JugoExsim d.o.o. Beograd-Novi Beograd",109465772,01.04.2022.,2022-04-01T20:45:12.518+02:00,NaplataPutarine,34SU0086,2022-04-01T20:45:10.000+02:00,"Adaševci - Šid",,240,2022-04-01T20:45:10.000+02:00,425307825,19221102577,2022-04-01T20:43:06.000+02:00,01.04.2022.,01.04.2022.,"01.04.2022 20:45:10","01.04.2022 20:43:06"
171014,"JugoExsim d.o.o. Beograd-Novi Beograd",109465772,01.04.2022.,2022-04-01T22:06:19.271+02:00,NaplataPutarine,34SU0086,2022-04-01T22:06:12.000+02:00,"Šid - Šimanovci",,2580,2022-04-01T22:06:12.000+02:00,425307825,19221102577,2022-04-01T20:46:06.000+02:00,01.04.2022.,01.04.2022.,"01.04.2022 22:06:12","01.04.2022 20:46:06"
171014,"JugoExsim d.o.o. Beograd-Novi Beograd",109465772,01.04.2022.,2022-04-01T07:57:36.277+02:00,NaplataPutarine,VA106TU,2022-04-01T07:57:30.000+02:00,"Obrenovac - Lajkovac",,160,2022-04-01T07:57:30.000+02:00,425307831,19221102635,2022-04-01T07:42:28.000+02:00,01.04.2022.,01.04.2022.,"01.04.2022 07:57:30","01.04.2022 07:42:28"
171014,"JugoExsim d.o.o. Beograd-Novi Beograd",109465772,01.04.2022.,2022-04-01T13:34:02.404+02:00,NaplataPutarine,VA106TU,2022-04-01T13:34:00.000+02:00,"Lajkovac - Obrenovac",,160,2022-04-01T13:34:00.000+02:00,425307831,19221102635,2022-04-01T13:18:42.000+02:00,01.04.2022.,01.04.2022.,"01.04.2022 13:34:00","01.04.2022 13:18:42"
171014,"JugoExsim d.o.o. Beograd-Novi Beograd",109465772,01.04.2022.,2022-04-01T11:07:42.849+02:00,NaplataPutarine,07DKC21,2022-04-01T11:07:36.000+02:00,"Šid - Šimanovci",,2580,2022-04-01T11:07:36.000+02:00,425311470,19221139025,2022-04-01T10:15:40.000+02:00,01.04.2022.,01.04.2022.,"01.04.2022 11:07:36","01.04.2022 10:15:40"
171014,"JugoExsim d.o.o. Beograd-Novi Beograd",109465772,01.04.2022.,2022-04-01T09:09:53.467+02:00,NaplataPutarine,UE055FO,2022-04-01T09:09:48.000+02:00,"Subotica - Stara Pazova",,3810,2022-04-01T09:09:48.000+02:00,425311480,19221139124,2022-04-01T07:40:38.000+02:00,01.04.2022.,01.04.2022.,"01.04.2022 09:09:48","01.04.2022 07:40:38"
171014,"JugoExsim d.o.o. Beograd-Novi Beograd",109465772,01.04.2022.,2022-04-01T11:59:13.257+02:00,NaplataPutarine,NMSF508,2022-04-01T11:59:10.000+02:00,"Preševo - Beograd",,8910,2022-04-01T11:59:10.000+02:00,425311548,19221139801,2022-04-01T07:10:26.000+02:00,01.04.2022.,01.04.2022.,"01.04.2022 11:59:10","01.04.2022 07:10:26"
171014,"JugoExsim d.o.o. Beograd-Novi Beograd",109465772,01.04.2022.,2022-04-01T13:35:27.739+02:00,NaplataPutarine,NMSF508,2022-04-01T13:35:22.000+02:00,"Šimanovci - Šid",,2580,2022-04-01T13:35:22.000+02:00,425311548,19221139801,2022-04-01T12:43:42.000+02:00,01.04.2022.,01.04.2022.,"01.04.2022 13:35:22","01.04.2022 12:43:42"
171014,"JugoExsim d.o.o. Beograd-Novi Beograd",109465772,01.04.2022.,2022-04-01T10:51:46.612+02:00,NaplataPutarine,SGUA082,2022-04-01T10:51:44.000+02:00,"Morović - Šimanovci",,2300,2022-04-01T10:51:44.000+02:00,425311561,19221139934,2022-04-01T10:01:34.000+02:00,01.04.2022.,01.04.2022.,"01.04.2022 10:51:44","01.04.2022 10:01:34"
171014,"JugoExsim d.o.o. Beograd-Novi Beograd",109465772,01.04.2022.,2022-04-01T14:38:12.351+02:00,NaplataPutarine,SGUA082,2022-04-01T14:38:10.000+02:00,"Beograd - Leskovac centar",,6100,2022-04-01T14:38:10.000+02:00,425311561,19221139934,2022-04-01T11:56:24.000+02:00,01.04.2022.,01.04.2022.,"01.04.2022 14:38:10","01.04.2022 11:56:24"
171014,"JugoExsim d.o.o. Beograd-Novi Beograd",109465772,01.04.2022.,2022-04-01T20:22:44.968+02:00,NaplataPutarine,SGUA082,2022-04-01T20:22:38.000+02:00,"Leskovac centar - Beograd",,6100,2022-04-01T20:22:38.000+02:00,425311561,19221139934,2022-04-01T17:44:14.000+02:00,01.04.2022.,01.04.2022.,"01.04.2022 20:22:38","01.04.2022 17:44:14"
171014,"JugoExsim d.o.o. Beograd-Novi Beograd",109465772,01.04.2022.,2022-04-01T22:22:36.099+02:00,NaplataPutarine,SGUA082,2022-04-01T22:22:30.000+02:00,"Šimanovci - Adaševci",,2300,2022-04-01T22:22:30.000+02:00,425311561,19221139934,2022-04-01T21:32:34.000+02:00,01.04.2022.,01.04.2022.,"01.04.2022 22:22:30","01.04.2022 21:32:34"
171014,"JugoExsim d.o.o. Beograd-Novi Beograd",109465772,01.04.2022.,2022-04-01T00:01:48.607+02:00,NaplataPutarine,06JTJ51,2022-04-01T00:01:46.000+02:00,"Šimanovci - Adaševci",,2300,2022-04-01T00:01:46.000+02:00,425311574,19221140064,2022-03-31T23:10:00.000+02:00,01.04.2022.,01.04.2022.,"01.04.2022 00:01:46","31.03.2022 23:10:00"
171014,"JugoExsim d.o.o. Beograd-Novi Beograd",109465772,01.04.2022.,2022-04-01T13:34:49.201+02:00,NaplataPutarine,H544PA32,2022-04-01T13:34:44.000+02:00,"Novi Sad Sever - Subotica",,2370,2022-04-01T13:34:44.000+02:00,425311610,19221140429,2022-04-01T12:32:06.000+02:00,01.04.2022.,01.04.2022.,"01.04.2022 13:34:44","01.04.2022 12:32:06"
171014,"JugoExsim d.o.o. Beograd-Novi Beograd",109465772,01.04.2022.,2022-04-01T04:45:17.419+02:00,NaplataPutarine,54H4197,2022-04-01T03:48:24.000+02:00,"Mali Požarevac - Beograd",,460,2022-04-01T03:48:24.000+02:00,425312889,19221153216,2022-04-01T03:37:12.000+02:00,01.04.2022.,01.04.2022.,"01.04.2022 03:48:24","01.04.2022 03:37:12"
171014,"JugoExsim d.o.o. Beograd-Novi Beograd",109465772,01.04.2022.,2022-04-01T06:21:27.295+02:00,NaplataPutarine,54H4197,2022-04-01T06:21:26.000+02:00,"Stara Pazova - Subotica",,3810,2022-04-01T06:21:26.000+02:00,425312889,19221153216,2022-04-01T04:42:20.000+02:00,01.04.2022.,01.04.2022.,"01.04.2022 06:21:26","01.04.2022 04:42:20"
171014,"JugoExsim d.o.o. Beograd-Novi Beograd",109465772,01.04.2022.,2022-04-01T17:12:43.493+02:00,NaplataPutarine,34BTP186,2022-04-01T17:12:42.000+02:00,"Morović - Šimanovci",,2300,2022-04-01T17:12:42.000+02:00,425312915,19221153471,2022-04-01T16:14:18.000+02:00,01.04.2022.,01.04.2022.,"01.04.2022 17:12:42","01.04.2022 16:14:18"
