ID,SERBRTAG,IDTAG,REGOZNAKA,KATEGORIJA,DATUGOVORA,PRODMESTOID,DTYPE,TIPRACID,TIPRACUNA,VREMEKNJIZSTR,KLIJENTID,DATUGOVORSTR
2411000000006980,21390233308,563895074,81ACD875,4,2022-03-05T00:00:00.000+01:00,9411,Ugovor,3,Postpaid,05.03.2022.,171014,05.03.2022.
2411000000006981,21390233225,563895066,34EYR271,4,2022-03-05T00:00:00.000+01:00,9411,Ugovor,3,Postpaid,05.03.2022.,171014,05.03.2022.
2411000000006982,21390233183,563895062,07AVB485,4,2022-03-05T00:00:00.000+01:00,9411,Ugovor,3,Postpaid,05.03.2022.,171014,05.03.2022.
2411000000006983,21390233142,563895058,42DUY86,4,2022-03-05T00:00:00.000+01:00,9411,Ugovor,3,Postpaid,05.03.2022.,171014,05.03.2022.
2411000000006984,21390233100,563895054,42ACA288,4,2022-03-05T00:00:00.000+01:00,9411,Ugovor,3,Postpaid,05.03.2022.,171014,05.03.2022.
2411000000006985,21390233068,563895050,42CAG58,4,2022-03-05T00:00:00.000+01:00,9411,Ugovor,3,Postpaid,05.03.2022.,171014,05.03.2022.
2411000000006986,21390233027,563895046,10AGP234,4,2022-03-05T00:00:00.000+01:00,9411,Ugovor,3,Postpaid,05.03.2022.,171014,05.03.2022.
2411000000006987,21390233985,563895142,10AGP206,4,2022-03-05T00:00:00.000+01:00,9411,Ugovor,3,Postpaid,05.03.2022.,171014,05.03.2022.
