ID,SERBRTAG,IDTAG,REGOZNAKA,KATEGORIJA,DATUGOVORA,PRODMESTOID,DTYPE,TIPRACID,TIPRACUNA,VREMEKNJIZSTR,KLIJENTID,DATUGOVORSTR
2411000000006974,21390233506,563895094,34ENC516,4,2022-03-04T00:00:00.000+01:00,9411,Ugovor,3,Postpaid,04.03.2022.,171014,04.03.2022.
2411000000006975,21390233423,563895086,35AJP268,4,2022-03-04T00:00:00.000+01:00,9411,Ugovor,3,Postpaid,04.03.2022.,171014,04.03.2022.
2411000000006976,21390233464,563895090,22UP471,4,2022-03-04T00:00:00.000+01:00,9411,Ugovor,3,Postpaid,04.03.2022.,171014,04.03.2022.
2411000000006977,21390233381,563895082,22UK881,4,2022-03-04T00:00:00.000+01:00,9411,Ugovor,3,Postpaid,04.03.2022.,171014,04.03.2022.
2411000000006978,21390233340,563895078,34EPJ989,4,2022-03-04T00:00:00.000+01:00,9411,Ugovor,3,Postpaid,04.03.2022.,171014,04.03.2022.
2411000000006979,21390233266,563895070,BPBP417,4,2022-03-04T00:00:00.000+01:00,9411,Ugovor,3,Postpaid,04.03.2022.,171014,04.03.2022.
