ID,SERBRTAG,IDTAG,REGOZNAKA,KATEGORIJA,DATUGOVORA,PRODMESTOID,DTYPE,TIPRACID,TIPRACUNA,VREMEKNJIZSTR,KLIJENTID,DATUGOVORSTR
2411000000006850,21390215636,563893307,PGJJ307,4,2022-02-14T00:00:00.000+01:00,9411,Ugovor,3,Postpaid,14.02.2022.,171014,14.02.2022.
2411000000006851,21390215685,563893312,34FK645,4,2022-02-14T00:00:00.000+01:00,9411,Ugovor,3,Postpaid,14.02.2022.,171014,14.02.2022.
2411000000006852,21390215594,563893303,45RL345,4,2022-02-14T00:00:00.000+01:00,9411,Ugovor,3,Postpaid,14.02.2022.,171014,14.02.2022.
2411000000006853,21390215552,563893299,PK7386BP,4,2022-02-14T00:00:00.000+01:00,9411,Ugovor,3,Postpaid,14.02.2022.,171014,14.02.2022.
2411000000006854,21390215511,563893295,35EBM42,4,2022-02-14T00:00:00.000+01:00,9411,Ugovor,3,Postpaid,14.02.2022.,171014,14.02.2022.
2411000000006855,21390215479,563893291,33AJK513,4,2022-02-14T00:00:00.000+01:00,9411,Ugovor,3,Postpaid,14.02.2022.,171014,14.02.2022.
2412000000001150,21390362636,563908007,LJ939PI,4,2022-02-14T00:00:00.000+01:00,9412,Ugovor,3,Postpaid,14.02.2022.,171014,14.02.2022.
