KLIJENT_ID,KLIJENTIME,KLIJENTJIB,VREMEKNJIZSTR,VREMEKNJIZENJA,DTYPE,REGOZNIZLAZ,VREMEIZLAZ,RELACIJA,PRODMESTO,IZNOSDUGUJE,DATUMVALUTE,MEDIJUMPID,SERBRTAGA,VREMEULAZ,DATUM_KNJIZENJA,DATUM_VALUTE,VREME_NAPLATE,VREME_ULAZ
171014,"JugoExsim d.o.o. Beograd-Novi Beograd",109465772,23.10.2021.,2021-10-23T09:39:20.302+02:00,NaplataPutarine,NI237FA,2021-10-23T09:39:16.000+02:00,"Niš istok - Merošina",,80,2021-10-23T09:39:16.000+02:00,380912524,16450172925,2021-10-23T09:28:40.000+02:00,23.10.2021.,23.10.2021.,"23.10.2021 09:39:16","23.10.2021 09:28:40"
171014,"JugoExsim d.o.o. Beograd-Novi Beograd",109465772,23.10.2021.,2021-10-23T10:27:13.549+02:00,NaplataPutarine,NI237FA,2021-10-23T10:27:12.000+02:00,"Niš jug - Niš istok",,50,2021-10-23T10:27:12.000+02:00,380912524,16450172925,2021-10-23T10:19:28.000+02:00,23.10.2021.,23.10.2021.,"23.10.2021 10:27:12","23.10.2021 10:19:28"
171014,"JugoExsim d.o.o. Beograd-Novi Beograd",109465772,23.10.2021.,2021-10-23T11:23:47.262+02:00,NaplataPutarine,VA087DC,2021-10-23T11:23:44.000+02:00,"Preljina - Ub",,320,2021-10-23T11:23:44.000+02:00,394592593,17330658737,2021-10-23T10:39:16.000+02:00,23.10.2021.,23.10.2021.,"23.10.2021 11:23:44","23.10.2021 10:39:16"
171014,"JugoExsim d.o.o. Beograd-Novi Beograd",109465772,23.10.2021.,2021-10-23T16:51:31.119+02:00,NaplataPutarine,VA087DC,2021-10-23T16:51:28.000+02:00,"Ub - Preljina",,320,2021-10-23T16:51:28.000+02:00,394592593,17330658737,2021-10-23T16:07:32.000+02:00,23.10.2021.,23.10.2021.,"23.10.2021 16:51:28","23.10.2021 16:07:32"
171014,"JugoExsim d.o.o. Beograd-Novi Beograd",109465772,23.10.2021.,2021-10-23T06:15:46.755+02:00,NaplataPutarine,34KL3088,2021-10-23T06:15:40.000+02:00,"Morović - Šimanovci",,2300,2021-10-23T06:15:40.000+02:00,425307778,19221102106,2021-10-23T05:20:46.000+02:00,23.10.2021.,23.10.2021.,"23.10.2021 06:15:40","23.10.2021 05:20:46"
171014,"JugoExsim d.o.o. Beograd-Novi Beograd",109465772,23.10.2021.,2021-10-23T14:51:33.967+02:00,NaplataPutarine,34KL3088,2021-10-23T14:51:30.000+02:00,"Beograd - Dimitrovgrad",,7860,2021-10-23T14:51:30.000+02:00,425307778,19221102106,2021-10-23T07:03:00.000+02:00,23.10.2021.,23.10.2021.,"23.10.2021 14:51:30","23.10.2021 07:03:00"
171014,"JugoExsim d.o.o. Beograd-Novi Beograd",109465772,23.10.2021.,2021-10-23T13:57:28.711+02:00,NaplataPutarine,KH0492BP,2021-10-23T13:57:26.000+02:00,"Morović - Šimanovci",,2300,2021-10-23T13:57:26.000+02:00,425307791,19221102239,2021-10-23T13:04:54.000+02:00,23.10.2021.,23.10.2021.,"23.10.2021 13:57:26","23.10.2021 13:04:54"
171014,"JugoExsim d.o.o. Beograd-Novi Beograd",109465772,23.10.2021.,2021-10-23T00:58:25.987+02:00,NaplataPutarine,07AED425,2021-10-23T00:58:22.000+02:00,"Šid - Šimanovci",,2580,2021-10-23T00:58:22.000+02:00,425307795,19221102270,2021-10-22T23:42:22.000+02:00,23.10.2021.,23.10.2021.,"23.10.2021 00:58:22","22.10.2021 23:42:22"
171014,"JugoExsim d.o.o. Beograd-Novi Beograd",109465772,23.10.2021.,2021-10-23T01:52:10.404+02:00,NaplataPutarine,07AED425,2021-10-23T01:52:04.000+02:00,"Beograd - Mali Požarevac",,460,2021-10-23T01:52:04.000+02:00,425307795,19221102270,2021-10-23T01:42:02.000+02:00,23.10.2021.,23.10.2021.,"23.10.2021 01:52:04","23.10.2021 01:42:02"
171014,"JugoExsim d.o.o. Beograd-Novi Beograd",109465772,23.10.2021.,2021-10-23T17:21:43.055+02:00,NaplataPutarine,07AED425,2021-10-23T17:21:38.000+02:00,"Mali Požarevac - Dimitrovgrad",,7390,2021-10-23T17:21:38.000+02:00,425307795,19221102270,2021-10-23T14:03:26.000+02:00,23.10.2021.,23.10.2021.,"23.10.2021 17:21:38","23.10.2021 14:03:26"
171014,"JugoExsim d.o.o. Beograd-Novi Beograd",109465772,23.10.2021.,2021-10-23T18:42:04.428+02:00,NaplataPutarine,PZ373DN,2021-10-23T18:42:02.000+02:00,"Vrbas - Stara Pazova",,2170,2021-10-23T18:42:02.000+02:00,425310903,19221133358,2021-10-23T17:47:00.000+02:00,23.10.2021.,23.10.2021.,"23.10.2021 18:42:02","23.10.2021 17:47:00"
171014,"JugoExsim d.o.o. Beograd-Novi Beograd",109465772,23.10.2021.,2021-10-23T20:46:28.501+02:00,NaplataPutarine,CEAJ008,2021-10-23T20:46:26.000+02:00,"Subotica - Stara Pazova",,3810,2021-10-23T20:46:26.000+02:00,425311482,19221139140,2021-10-23T19:16:36.000+02:00,23.10.2021.,23.10.2021.,"23.10.2021 20:46:26","23.10.2021 19:16:36"
171014,"JugoExsim d.o.o. Beograd-Novi Beograd",109465772,23.10.2021.,2021-10-23T06:53:24.304+02:00,NaplataPutarine,07AED429,2021-10-23T06:53:18.000+02:00,"Beograd - Dimitrovgrad",,7860,2021-10-23T06:53:18.000+02:00,425311507,19221139397,2021-10-23T03:21:26.000+02:00,23.10.2021.,23.10.2021.,"23.10.2021 06:53:18","23.10.2021 03:21:26"
171014,"JugoExsim d.o.o. Beograd-Novi Beograd",109465772,23.10.2021.,2021-10-23T23:40:09.679+02:00,NaplataPutarine,DA819EP,2021-10-23T23:40:06.000+02:00,"Šid - Šimanovci",,2580,2021-10-23T23:40:06.000+02:00,425311516,19221139488,2021-10-23T22:27:28.000+02:00,23.10.2021.,23.10.2021.,"23.10.2021 23:40:06","23.10.2021 22:27:28"
