KLIJENT_ID,KLIJENTIME,KLIJENTJIB,VREMEKNJIZSTR,VREMEKNJIZENJA,DTYPE,REGOZNIZLAZ,VREMEIZLAZ,RELACIJA,PRODMESTO,IZNOSDUGUJE,DATUMVALUTE,MEDIJUMPID,SERBRTAGA,VREMEULAZ,DATUM_KNJIZENJA,DATUM_VALUTE,VREME_NAPLATE,VREME_ULAZ
171014,"JugoExsim d.o.o. Beograd-Novi Beograd",109465772,03.01.2022.,2022-01-03T05:27:43.884+01:00,NaplataPutarine,81FP156,2022-01-03T05:27:38.000+01:00,"Pirot istok - Beograd",,7280,2022-01-03T05:27:38.000+01:00,425307783,19221102155,2022-01-02T15:42:34.000+01:00,03.01.2022.,03.01.2022.,"03.01.2022 05:27:38","02.01.2022 15:42:34"
171014,"JugoExsim d.o.o. Beograd-Novi Beograd",109465772,03.01.2022.,2022-01-03T07:02:43.093+01:00,NaplataPutarine,81FP156,2022-01-03T07:02:40.000+01:00,"Šimanovci - Šid",,2580,2022-01-03T07:02:40.000+01:00,425307783,19221102155,2022-01-03T06:10:32.000+01:00,03.01.2022.,03.01.2022.,"03.01.2022 07:02:40","03.01.2022 06:10:32"
171014,"JugoExsim d.o.o. Beograd-Novi Beograd",109465772,03.01.2022.,2022-01-03T17:53:43.321+01:00,NaplataPutarine,14GF916,2022-01-03T17:53:40.000+01:00,"Šid - Šimanovci",,2580,2022-01-03T17:53:40.000+01:00,425307794,19221102262,2022-01-03T15:23:50.000+01:00,03.01.2022.,03.01.2022.,"03.01.2022 17:53:40","03.01.2022 15:23:50"
171014,"JugoExsim d.o.o. Beograd-Novi Beograd",109465772,03.01.2022.,2022-01-03T02:16:56.030+01:00,NaplataPutarine,34GG7348,2022-01-03T02:16:52.000+01:00,"Šimanovci - Šid",,2580,2022-01-03T02:16:52.000+01:00,425307814,19221102460,2022-01-03T01:23:28.000+01:00,03.01.2022.,03.01.2022.,"03.01.2022 02:16:52","03.01.2022 01:23:28"
171014,"JugoExsim d.o.o. Beograd-Novi Beograd",109465772,03.01.2022.,2022-01-03T10:07:36.839+01:00,NaplataPutarine,42ADP032,2022-01-03T10:07:34.000+01:00,"Šid - Šimanovci",,2580,2022-01-03T10:07:34.000+01:00,425307823,19221102551,2022-01-03T08:12:18.000+01:00,03.01.2022.,03.01.2022.,"03.01.2022 10:07:34","03.01.2022 08:12:18"
171014,"JugoExsim d.o.o. Beograd-Novi Beograd",109465772,03.01.2022.,2022-01-03T11:57:32.973+01:00,NaplataPutarine,42ADP032,2022-01-03T11:57:32.000+01:00,"Beograd - Mali Požarevac",,460,2022-01-03T11:57:32.000+01:00,425307823,19221102551,2022-01-03T11:47:06.000+01:00,03.01.2022.,03.01.2022.,"03.01.2022 11:57:32","03.01.2022 11:47:06"
171014,"JugoExsim d.o.o. Beograd-Novi Beograd",109465772,03.01.2022.,2022-01-03T19:53:45.663+01:00,NaplataPutarine,CT9692BH,2022-01-03T19:53:42.000+01:00,"Dimitrovgrad - Beograd",,7860,2022-01-03T19:53:42.000+01:00,425307828,19221102601,2022-01-03T15:35:10.000+01:00,03.01.2022.,03.01.2022.,"03.01.2022 19:53:42","03.01.2022 15:35:10"
171014,"JugoExsim d.o.o. Beograd-Novi Beograd",109465772,03.01.2022.,2022-01-03T22:21:08.055+01:00,NaplataPutarine,CT9692BH,2022-01-03T22:21:06.000+01:00,"Šimanovci - Šid",,2580,2022-01-03T22:21:06.000+01:00,425307828,19221102601,2022-01-03T20:39:06.000+01:00,03.01.2022.,03.01.2022.,"03.01.2022 22:21:06","03.01.2022 20:39:06"
171014,"JugoExsim d.o.o. Beograd-Novi Beograd",109465772,03.01.2022.,2022-01-03T07:19:26.459+01:00,NaplataPutarine,UE082RB,2022-01-03T07:19:20.000+01:00,"Preljina - Obrenovac",,2560,2022-01-03T07:19:20.000+01:00,425311552,19221139843,2022-01-03T06:15:54.000+01:00,03.01.2022.,03.01.2022.,"03.01.2022 07:19:20","03.01.2022 06:15:54"
171014,"JugoExsim d.o.o. Beograd-Novi Beograd",109465772,03.01.2022.,2022-01-03T15:10:47.063+01:00,NaplataPutarine,UE082RB,2022-01-03T15:10:44.000+01:00,"Obrenovac - Preljina",,2560,2022-01-03T15:10:44.000+01:00,425311552,19221139843,2022-01-03T13:10:34.000+01:00,03.01.2022.,03.01.2022.,"03.01.2022 15:10:44","03.01.2022 13:10:34"
171014,"JugoExsim d.o.o. Beograd-Novi Beograd",109465772,03.01.2022.,2022-01-03T07:22:04.644+01:00,NaplataPutarine,34KN6385,2022-01-03T07:22:02.000+01:00,"Niš Malča - Beograd",,5690,2022-01-03T07:22:02.000+01:00,425311603,19221140353,2022-01-03T04:46:20.000+01:00,03.01.2022.,03.01.2022.,"03.01.2022 07:22:02","03.01.2022 04:46:20"
171014,"JugoExsim d.o.o. Beograd-Novi Beograd",109465772,03.01.2022.,2022-01-03T09:45:11.720+01:00,NaplataPutarine,34KN6385,2022-01-03T09:45:06.000+01:00,"Šimanovci - Adaševci",,2300,2022-01-03T09:45:06.000+01:00,425311603,19221140353,2022-01-03T08:04:10.000+01:00,03.01.2022.,03.01.2022.,"03.01.2022 09:45:06","03.01.2022 08:04:10"
171014,"JugoExsim d.o.o. Beograd-Novi Beograd",109465772,03.01.2022.,2022-01-03T05:47:28.618+01:00,NaplataPutarine,42CBG89,2022-01-03T05:47:26.000+01:00,"Niš Malča - Beograd",,5690,2022-01-03T05:47:26.000+01:00,425311634,19221140668,2022-01-03T03:11:42.000+01:00,03.01.2022.,03.01.2022.,"03.01.2022 05:47:26","03.01.2022 03:11:42"
171014,"JugoExsim d.o.o. Beograd-Novi Beograd",109465772,03.01.2022.,2022-01-03T08:35:13.322+01:00,NaplataPutarine,42CBG89,2022-01-03T08:35:10.000+01:00,"Šimanovci - Šid",,2580,2022-01-03T08:35:10.000+01:00,425311634,19221140668,2022-01-03T07:42:20.000+01:00,03.01.2022.,03.01.2022.,"03.01.2022 08:35:10","03.01.2022 07:42:20"
171014,"JugoExsim d.o.o. Beograd-Novi Beograd",109465772,03.01.2022.,2022-01-03T07:02:16.057+01:00,NaplataPutarine,34KB8183,2022-01-03T07:02:10.000+01:00,"Dimitrovgrad - Niš Malča",,2160,2022-01-03T07:02:10.000+01:00,425311660,19221140924,2022-01-03T06:07:08.000+01:00,03.01.2022.,03.01.2022.,"03.01.2022 07:02:10","03.01.2022 06:07:08"
171014,"JugoExsim d.o.o. Beograd-Novi Beograd",109465772,03.01.2022.,2022-01-03T20:59:21.902+01:00,NaplataPutarine,34KB8183,2022-01-03T20:59:16.000+01:00,"Niš Malča - Beograd",,5690,2022-01-03T20:59:16.000+01:00,425311660,19221140924,2022-01-03T18:26:28.000+01:00,03.01.2022.,03.01.2022.,"03.01.2022 20:59:16","03.01.2022 18:26:28"
171014,"JugoExsim d.o.o. Beograd-Novi Beograd",109465772,03.01.2022.,2022-01-03T22:35:23.408+01:00,NaplataPutarine,34KB8183,2022-01-03T22:35:20.000+01:00,"Šimanovci - Šid",,2580,2022-01-03T22:35:20.000+01:00,425311660,19221140924,2022-01-03T21:43:24.000+01:00,03.01.2022.,03.01.2022.,"03.01.2022 22:35:20","03.01.2022 21:43:24"
