KLIJENT_ID,KLIJENTIME,KLIJENTJIB,VREMEKNJIZSTR,VREMEKNJIZENJA,DTYPE,REGOZNIZLAZ,VREMEIZLAZ,RELACIJA,PRODMESTO,IZNOSDUGUJE,DATUMVALUTE,MEDIJUMPID,SERBRTAGA,VREMEULAZ,DATUM_KNJIZENJA,DATUM_VALUTE,VREME_NAPLATE,VREME_ULAZ
171014,"JugoExsim d.o.o. Beograd-Novi Beograd",109465772,02.01.2022.,2022-01-02T12:22:16.534+01:00,NaplataPutarine,BG2080SN,2022-01-02T12:22:10.000+01:00,"Stara Pazova - Novi Sad Jug",,240,2022-01-02T12:22:10.000+01:00,412656245,18380415895,2022-01-02T12:00:22.000+01:00,02.01.2022.,02.01.2022.,"02.01.2022 12:22:10","02.01.2022 12:00:22"
171014,"JugoExsim d.o.o. Beograd-Novi Beograd",109465772,02.01.2022.,2022-01-02T20:47:18.529+01:00,NaplataPutarine,BG2080SN,2022-01-02T20:47:16.000+01:00,"Novi Sad Jug - Stara Pazova",,240,2022-01-02T20:47:16.000+01:00,412656245,18380415895,2022-01-02T20:24:08.000+01:00,02.01.2022.,02.01.2022.,"02.01.2022 20:47:16","02.01.2022 20:24:08"
171014,"JugoExsim d.o.o. Beograd-Novi Beograd",109465772,02.01.2022.,2022-01-02T16:46:16.129+01:00,NaplataPutarine,BG1330CT,2022-01-02T16:46:10.000+01:00,"Vodanj - Beograd",,130,2022-01-02T16:46:10.000+01:00,424729616,19200563369,2022-01-02T16:30:02.000+01:00,02.01.2022.,02.01.2022.,"02.01.2022 16:46:10","02.01.2022 16:30:02"
171014,"JugoExsim d.o.o. Beograd-Novi Beograd",109465772,02.01.2022.,2022-01-02T23:12:25.400+01:00,NaplataPutarine,34GG7348,2022-01-02T23:12:24.000+01:00,"Dimitrovgrad - Beograd",,9310,2022-01-02T23:12:24.000+01:00,425307814,19221102460,2021-12-31T14:04:00.000+01:00,02.01.2022.,02.01.2022.,"02.01.2022 23:12:24","31.12.2021 14:04:00"
171014,"JugoExsim d.o.o. Beograd-Novi Beograd",109465772,02.01.2022.,2022-01-02T05:08:38.933+01:00,NaplataPutarine,42CUN03,2022-01-02T05:08:36.000+01:00,"Pirot zapad - Beograd",,7020,2022-01-02T05:08:36.000+01:00,425307859,19221102916,2022-01-01T14:33:34.000+01:00,02.01.2022.,02.01.2022.,"02.01.2022 05:08:36","01.01.2022 14:33:34"
171014,"JugoExsim d.o.o. Beograd-Novi Beograd",109465772,02.01.2022.,2022-01-02T06:46:42.487+01:00,NaplataPutarine,42CUN03,2022-01-02T06:46:36.000+01:00,"Šimanovci - Šid",,2580,2022-01-02T06:46:36.000+01:00,425307859,19221102916,2022-01-02T05:53:42.000+01:00,02.01.2022.,02.01.2022.,"02.01.2022 06:46:36","02.01.2022 05:53:42"
171014,"JugoExsim d.o.o. Beograd-Novi Beograd",109465772,02.01.2022.,2022-01-02T04:25:11.091+01:00,NaplataPutarine,UE055FO,2022-01-02T04:25:04.000+01:00,"Preljina - Obrenovac",,2560,2022-01-02T04:25:04.000+01:00,425311480,19221139124,2022-01-02T03:22:46.000+01:00,02.01.2022.,02.01.2022.,"02.01.2022 04:25:04","02.01.2022 03:22:46"
171014,"JugoExsim d.o.o. Beograd-Novi Beograd",109465772,02.01.2022.,2022-01-02T09:33:29.889+01:00,NaplataPutarine,UE055FO,2022-01-02T09:33:28.000+01:00,"Obrenovac - Preljina",,2560,2022-01-02T09:33:28.000+01:00,425311480,19221139124,2022-01-02T08:30:26.000+01:00,02.01.2022.,02.01.2022.,"02.01.2022 09:33:28","02.01.2022 08:30:26"
171014,"JugoExsim d.o.o. Beograd-Novi Beograd",109465772,02.01.2022.,2022-01-02T17:30:41.118+01:00,NaplataPutarine,34KN6385,2022-01-02T17:30:36.000+01:00,"Dimitrovgrad - Niš Malča",,2160,2022-01-02T17:30:36.000+01:00,425311603,19221140353,2022-01-02T16:34:54.000+01:00,02.01.2022.,02.01.2022.,"02.01.2022 17:30:36","02.01.2022 16:34:54"
171014,"JugoExsim d.o.o. Beograd-Novi Beograd",109465772,02.01.2022.,2022-01-02T14:14:09.771+01:00,NaplataPutarine,34UG1672,2022-01-02T14:14:04.000+01:00,"Šimanovci - Šid",,2580,2022-01-02T14:14:04.000+01:00,425562354,19231026428,2022-01-02T13:21:38.000+01:00,02.01.2022.,02.01.2022.,"02.01.2022 14:14:04","02.01.2022 13:21:38"
171014,"JugoExsim d.o.o. Beograd-Novi Beograd",109465772,02.01.2022.,2022-01-02T16:03:46.364+01:00,NaplataPutarine,LJ419ZL,2022-01-02T16:03:40.000+01:00,"Niš Malča - Beograd",,5690,2022-01-02T16:03:40.000+01:00,425569048,19231093360,2022-01-02T13:13:50.000+01:00,02.01.2022.,02.01.2022.,"02.01.2022 16:03:40","02.01.2022 13:13:50"
171014,"JugoExsim d.o.o. Beograd-Novi Beograd",109465772,02.01.2022.,2022-01-02T18:55:39.317+01:00,NaplataPutarine,LJ419ZL,2022-01-02T18:55:32.000+01:00,"Šimanovci - Šid",,2580,2022-01-02T18:55:32.000+01:00,425569048,19231093360,2022-01-02T17:56:44.000+01:00,02.01.2022.,02.01.2022.,"02.01.2022 18:55:32","02.01.2022 17:56:44"
171014,"JugoExsim d.o.o. Beograd-Novi Beograd",109465772,02.01.2022.,2022-01-02T21:34:19.268+01:00,NaplataPutarine,81FS406,2022-01-02T21:34:18.000+01:00,"Dimitrovgrad - Beograd",,7860,2022-01-02T21:34:18.000+01:00,425569053,19231093410,2022-01-02T17:18:20.000+01:00,02.01.2022.,02.01.2022.,"02.01.2022 21:34:18","02.01.2022 17:18:20"
171014,"JugoExsim d.o.o. Beograd-Novi Beograd",109465772,02.01.2022.,2022-01-02T23:05:46.728+01:00,NaplataPutarine,81FS406,2022-01-02T23:05:42.000+01:00,"Šimanovci - Adaševci",,2300,2022-01-02T23:05:42.000+01:00,425569053,19231093410,2022-01-02T22:14:42.000+01:00,02.01.2022.,02.01.2022.,"02.01.2022 23:05:42","02.01.2022 22:14:42"
171014,"JugoExsim d.o.o. Beograd-Novi Beograd",109465772,02.01.2022.,2022-01-02T14:51:45.284+01:00,NaplataPutarine,14GM905,2022-01-02T14:51:40.000+01:00,"Pirot istok - Beograd",,7280,2022-01-02T14:51:40.000+01:00,425569097,19231093857,2022-01-02T10:13:42.000+01:00,02.01.2022.,02.01.2022.,"02.01.2022 14:51:40","02.01.2022 10:13:42"
171014,"JugoExsim d.o.o. Beograd-Novi Beograd",109465772,02.01.2022.,2022-01-02T16:28:18.371+01:00,NaplataPutarine,14GM905,2022-01-02T16:28:12.000+01:00,"Šimanovci - Šid",,2580,2022-01-02T16:28:12.000+01:00,425569097,19231093857,2022-01-02T15:35:20.000+01:00,02.01.2022.,02.01.2022.,"02.01.2022 16:28:12","02.01.2022 15:35:20"
171014,"JugoExsim d.o.o. Beograd-Novi Beograd",109465772,02.01.2022.,2022-01-02T08:58:24.696+01:00,NaplataPutarine,34BSN778,2022-01-02T08:58:20.000+01:00,"Šid - Šimanovci",,2980,2022-01-02T08:58:20.000+01:00,425570849,19231111378,2022-01-01T07:54:10.000+01:00,02.01.2022.,02.01.2022.,"02.01.2022 08:58:20","01.01.2022 07:54:10"
171014,"JugoExsim d.o.o. Beograd-Novi Beograd",109465772,02.01.2022.,2022-01-02T14:04:56.689+01:00,NaplataPutarine,34BSN778,2022-01-02T14:04:52.000+01:00,"Beograd - Dimitrovgrad",,7860,2022-01-02T14:04:52.000+01:00,425570849,19231111378,2022-01-02T09:46:06.000+01:00,02.01.2022.,02.01.2022.,"02.01.2022 14:04:52","02.01.2022 09:46:06"
171014,"JugoExsim d.o.o. Beograd-Novi Beograd",109465772,02.01.2022.,2022-01-02T06:33:12.150+01:00,NaplataPutarine,34HY2539,2022-01-02T06:33:08.000+01:00,"Dimitrovgrad - Niš Malča",,2160,2022-01-02T06:33:08.000+01:00,425570883,19231111717,2022-01-02T05:38:52.000+01:00,02.01.2022.,02.01.2022.,"02.01.2022 06:33:08","02.01.2022 05:38:52"
171014,"JugoExsim d.o.o. Beograd-Novi Beograd",109465772,02.01.2022.,2022-01-02T20:30:28.808+01:00,NaplataPutarine,34HY2539,2022-01-02T20:30:24.000+01:00,"Niš Malča - Beograd",,5690,2022-01-02T20:30:24.000+01:00,425570883,19231111717,2022-01-02T17:56:48.000+01:00,02.01.2022.,02.01.2022.,"02.01.2022 20:30:24","02.01.2022 17:56:48"
171014,"JugoExsim d.o.o. Beograd-Novi Beograd",109465772,02.01.2022.,2022-01-02T22:59:57.675+01:00,NaplataPutarine,34HY2539,2022-01-02T22:59:56.000+01:00,"Šimanovci - Šid",,2580,2022-01-02T22:59:56.000+01:00,425570883,19231111717,2022-01-02T22:07:38.000+01:00,02.01.2022.,02.01.2022.,"02.01.2022 22:59:56","02.01.2022 22:07:38"
171014,"JugoExsim d.o.o. Beograd-Novi Beograd",109465772,02.01.2022.,2022-01-02T06:29:54.359+01:00,NaplataPutarine,61K1124,2022-01-02T06:29:48.000+01:00,"Šid - Šimanovci",,2580,2022-01-02T06:29:48.000+01:00,425571721,19231120098,2022-01-02T05:38:14.000+01:00,02.01.2022.,02.01.2022.,"02.01.2022 06:29:48","02.01.2022 05:38:14"
171014,"JugoExsim d.o.o. Beograd-Novi Beograd",109465772,02.01.2022.,2022-01-02T12:13:11.444+01:00,NaplataPutarine,61K1124,2022-01-02T12:13:06.000+01:00,"Beograd - Dimitrovgrad",,7860,2022-01-02T12:13:06.000+01:00,425571721,19231120098,2022-01-02T07:08:58.000+01:00,02.01.2022.,02.01.2022.,"02.01.2022 12:13:06","02.01.2022 07:08:58"
