KLIJENT_ID,KLIJENTIME,KLIJENTJIB,VREMEKNJIZSTR,VREMEKNJIZENJA,DTYPE,REGOZNIZLAZ,VREMEIZLAZ,RELACIJA,PRODMESTO,IZNOSDUGUJE,DATUMVALUTE,MEDIJUMPID,SERBRTAGA,VREMEULAZ,DATUM_KNJIZENJA,DATUM_VALUTE,VREME_NAPLATE,VREME_ULAZ
171014,"JugoExsim d.o.o. Beograd-Novi Beograd",109465772,16.02.2022.,2022-02-16T06:31:36.024+01:00,NaplataPutarine,VA087DC,2022-02-16T06:31:30.000+01:00,"Šimanovci - Ruma",,150,2022-02-16T06:31:30.000+01:00,394592593,17330658737,2022-02-16T06:18:14.000+01:00,16.02.2022.,16.02.2022.,"16.02.2022 06:31:30","16.02.2022 06:18:14"
171014,"JugoExsim d.o.o. Beograd-Novi Beograd",109465772,16.02.2022.,2022-02-16T20:08:32.560+01:00,NaplataPutarine,VA087DC,2022-02-16T20:08:30.000+01:00,"Ruma - Šimanovci",,150,2022-02-16T20:08:30.000+01:00,394592593,17330658737,2022-02-16T19:53:52.000+01:00,16.02.2022.,16.02.2022.,"16.02.2022 20:08:30","16.02.2022 19:53:52"
171014,"JugoExsim d.o.o. Beograd-Novi Beograd",109465772,16.02.2022.,2022-02-16T15:52:29.015+01:00,NaplataPutarine,BG2080SN,2022-02-16T15:52:26.000+01:00,"Stara Pazova - Novi Sad Jug",,240,2022-02-16T15:52:26.000+01:00,412656245,18380415895,2022-02-16T15:30:40.000+01:00,16.02.2022.,16.02.2022.,"16.02.2022 15:52:26","16.02.2022 15:30:40"
171014,"JugoExsim d.o.o. Beograd-Novi Beograd",109465772,16.02.2022.,2022-02-16T19:41:14.893+01:00,NaplataPutarine,BG2080SN,2022-02-16T19:41:08.000+01:00,"Novi Sad Jug - Stara Pazova",,240,2022-02-16T19:41:08.000+01:00,412656245,18380415895,2022-02-16T19:17:40.000+01:00,16.02.2022.,16.02.2022.,"16.02.2022 19:41:08","16.02.2022 19:17:40"
171014,"JugoExsim d.o.o. Beograd-Novi Beograd",109465772,16.02.2022.,2022-02-16T07:06:52.317+01:00,NaplataPutarine,34LZ0799,2022-02-16T07:06:50.000+01:00,"Dimitrovgrad - Beograd",,7860,2022-02-16T07:06:50.000+01:00,425307777,19221102098,2022-02-16T02:32:46.000+01:00,16.02.2022.,16.02.2022.,"16.02.2022 07:06:50","16.02.2022 02:32:46"
171014,"JugoExsim d.o.o. Beograd-Novi Beograd",109465772,16.02.2022.,2022-02-16T08:43:06.898+01:00,NaplataPutarine,34LZ0799,2022-02-16T08:43:04.000+01:00,"Šimanovci - Šid",,2580,2022-02-16T08:43:04.000+01:00,425307777,19221102098,2022-02-16T07:51:06.000+01:00,16.02.2022.,16.02.2022.,"16.02.2022 08:43:04","16.02.2022 07:51:06"
171014,"JugoExsim d.o.o. Beograd-Novi Beograd",109465772,16.02.2022.,2022-02-16T07:18:54.424+01:00,NaplataPutarine,CB1806BT,2022-02-16T07:18:48.000+01:00,"Mali Požarevac - Dimitrovgrad",,7390,2022-02-16T07:18:48.000+01:00,425307797,19221102296,2022-02-16T03:54:06.000+01:00,16.02.2022.,16.02.2022.,"16.02.2022 07:18:48","16.02.2022 03:54:06"
171014,"JugoExsim d.o.o. Beograd-Novi Beograd",109465772,16.02.2022.,2022-02-16T16:38:07.948+01:00,NaplataPutarine,07DKC21,2022-02-16T16:38:04.000+01:00,"Niš Malča - Beograd",,5690,2022-02-16T16:38:04.000+01:00,425311470,19221139025,2022-02-16T13:13:56.000+01:00,16.02.2022.,16.02.2022.,"16.02.2022 16:38:04","16.02.2022 13:13:56"
171014,"JugoExsim d.o.o. Beograd-Novi Beograd",109465772,16.02.2022.,2022-02-16T18:22:19.292+01:00,NaplataPutarine,07DKC21,2022-02-16T18:22:16.000+01:00,"Šimanovci - Šid",,2580,2022-02-16T18:22:16.000+01:00,425311470,19221139025,2022-02-16T17:22:16.000+01:00,16.02.2022.,16.02.2022.,"16.02.2022 18:22:16","16.02.2022 17:22:16"
171014,"JugoExsim d.o.o. Beograd-Novi Beograd",109465772,16.02.2022.,2022-02-16T14:42:13.704+01:00,NaplataPutarine,SK3767AJ,2022-02-16T14:42:12.000+01:00,"Preševo - Beograd",,8910,2022-02-16T14:42:12.000+01:00,425311513,19221139454,2022-02-16T09:55:10.000+01:00,16.02.2022.,16.02.2022.,"16.02.2022 14:42:12","16.02.2022 09:55:10"
