KLIJENT_ID,KLIJENTIME,KLIJENTJIB,VREMEKNJIZSTR,VREMEKNJIZENJA,DTYPE,REGOZNIZLAZ,VREMEIZLAZ,RELACIJA,PRODMESTO,IZNOSDUGUJE,DATUMVALUTE,MEDIJUMPID,SERBRTAGA,VREMEULAZ,DATUM_KNJIZENJA,DATUM_VALUTE,VREME_NAPLATE,VREME_ULAZ
171014,"JugoExsim d.o.o. Beograd-Novi Beograd",109465772,19.01.2022.,2022-01-19T12:57:09.068+01:00,NaplataPutarine,VA083PD,2022-01-19T12:57:06.000+01:00,"Batočina - Pojate",,720,2022-01-19T12:57:06.000+01:00,364128967,15450109515,2022-01-19T12:17:46.000+01:00,19.01.2022.,19.01.2022.,"19.01.2022 12:57:06","19.01.2022 12:17:46"
171014,"JugoExsim d.o.o. Beograd-Novi Beograd",109465772,19.01.2022.,2022-01-19T17:15:28.237+01:00,NaplataPutarine,VA083PD,2022-01-19T17:15:26.000+01:00,"Pojate - Batočina",,720,2022-01-19T17:15:26.000+01:00,364128967,15450109515,2022-01-19T16:34:02.000+01:00,19.01.2022.,19.01.2022.,"19.01.2022 17:15:26","19.01.2022 16:34:02"
171014,"JugoExsim d.o.o. Beograd-Novi Beograd",109465772,19.01.2022.,2022-01-19T09:16:16.947+01:00,NaplataPutarine,VA081DH,2022-01-19T09:16:12.000+01:00,"Preljina - Lajkovac",,790,2022-01-19T09:16:12.000+01:00,377830929,16330814258,2022-01-19T08:24:48.000+01:00,19.01.2022.,19.01.2022.,"19.01.2022 09:16:12","19.01.2022 08:24:48"
171014,"JugoExsim d.o.o. Beograd-Novi Beograd",109465772,19.01.2022.,2022-01-19T15:46:26.391+01:00,NaplataPutarine,VA081DH,2022-01-19T15:46:24.000+01:00,"Lajkovac - Preljina",,790,2022-01-19T15:46:24.000+01:00,377830929,16330814258,2022-01-19T14:53:40.000+01:00,19.01.2022.,19.01.2022.,"19.01.2022 15:46:24","19.01.2022 14:53:40"
171014,"JugoExsim d.o.o. Beograd-Novi Beograd",109465772,19.01.2022.,2022-01-19T11:03:54.443+01:00,NaplataPutarine,VA109XJ,2022-01-19T11:03:50.000+01:00,"Batočina - Jagodina",,270,2022-01-19T11:03:50.000+01:00,377836506,16330870029,2022-01-19T10:47:46.000+01:00,19.01.2022.,19.01.2022.,"19.01.2022 11:03:50","19.01.2022 10:47:46"
171014,"JugoExsim d.o.o. Beograd-Novi Beograd",109465772,19.01.2022.,2022-01-19T13:08:20.209+01:00,NaplataPutarine,VA109XJ,2022-01-19T13:08:14.000+01:00,"Jagodina - Pojate",,440,2022-01-19T13:08:14.000+01:00,377836506,16330870029,2022-01-19T12:42:06.000+01:00,19.01.2022.,19.01.2022.,"19.01.2022 13:08:14","19.01.2022 12:42:06"
171014,"JugoExsim d.o.o. Beograd-Novi Beograd",109465772,19.01.2022.,2022-01-19T15:29:49.702+01:00,NaplataPutarine,VA109XJ,2022-01-19T15:29:46.000+01:00,"Pojate - Batočina",,720,2022-01-19T15:29:46.000+01:00,377836506,16330870029,2022-01-19T14:47:50.000+01:00,19.01.2022.,19.01.2022.,"19.01.2022 15:29:46","19.01.2022 14:47:50"
171014,"JugoExsim d.o.o. Beograd-Novi Beograd",109465772,19.01.2022.,2022-01-19T07:15:26.109+01:00,NaplataPutarine,VA066YU,2022-01-19T07:15:22.000+01:00,"Ruma - Šimanovci",,450,2022-01-19T07:15:22.000+01:00,408736970,18230544746,2022-01-19T06:56:40.000+01:00,19.01.2022.,19.01.2022.,"19.01.2022 07:15:22","19.01.2022 06:56:40"
171014,"JugoExsim d.o.o. Beograd-Novi Beograd",109465772,19.01.2022.,2022-01-19T11:36:23.316+01:00,NaplataPutarine,VA066YU,2022-01-19T11:36:20.000+01:00,"Stara Pazova - Novi Sad Jug",,720,2022-01-19T11:36:20.000+01:00,408736970,18230544746,2022-01-19T11:05:04.000+01:00,19.01.2022.,19.01.2022.,"19.01.2022 11:36:20","19.01.2022 11:05:04"
171014,"JugoExsim d.o.o. Beograd-Novi Beograd",109465772,19.01.2022.,2022-01-19T07:33:25.909+01:00,NaplataPutarine,34YN373,2022-01-19T07:33:22.000+01:00,"Dimitrovgrad - Niš Malča",,2160,2022-01-19T07:33:22.000+01:00,424729587,19200563070,2022-01-19T06:39:44.000+01:00,19.01.2022.,19.01.2022.,"19.01.2022 07:33:22","19.01.2022 06:39:44"
171014,"JugoExsim d.o.o. Beograd-Novi Beograd",109465772,19.01.2022.,2022-01-19T21:15:23.509+01:00,NaplataPutarine,34YN373,2022-01-19T21:15:20.000+01:00,"Niš Malča - Beograd",,5690,2022-01-19T21:15:20.000+01:00,424729587,19200563070,2022-01-19T18:45:18.000+01:00,19.01.2022.,19.01.2022.,"19.01.2022 21:15:20","19.01.2022 18:45:18"
171014,"JugoExsim d.o.o. Beograd-Novi Beograd",109465772,19.01.2022.,2022-01-19T22:47:35.290+01:00,NaplataPutarine,34YN373,2022-01-19T22:47:32.000+01:00,"Šimanovci - Adaševci",,2300,2022-01-19T22:47:32.000+01:00,424729587,19200563070,2022-01-19T21:56:08.000+01:00,19.01.2022.,19.01.2022.,"19.01.2022 22:47:32","19.01.2022 21:56:08"
171014,"JugoExsim d.o.o. Beograd-Novi Beograd",109465772,19.01.2022.,2022-01-19T11:44:16.963+01:00,NaplataPutarine,BG283UZ,2022-01-19T11:44:12.000+01:00,"Niš sever - Aleksinački rudnici",,120,2022-01-19T11:44:12.000+01:00,424729592,19200563120,2022-01-19T11:26:30.000+01:00,19.01.2022.,19.01.2022.,"19.01.2022 11:44:12","19.01.2022 11:26:30"
171014,"JugoExsim d.o.o. Beograd-Novi Beograd",109465772,19.01.2022.,2022-01-19T17:35:30.216+01:00,NaplataPutarine,BG283UZ,2022-01-19T17:35:24.000+01:00,"Aleksinački rudnici - Niš sever",,120,2022-01-19T17:35:24.000+01:00,424729592,19200563120,2022-01-19T17:15:56.000+01:00,19.01.2022.,19.01.2022.,"19.01.2022 17:35:24","19.01.2022 17:15:56"
171014,"JugoExsim d.o.o. Beograd-Novi Beograd",109465772,19.01.2022.,2022-01-19T02:15:32.076+01:00,NaplataPutarine,CB0485KB,2022-01-19T02:15:26.000+01:00,"Mali Požarevac - Beograd",,460,2022-01-19T02:15:26.000+01:00,424729656,19200563765,2022-01-19T02:05:24.000+01:00,19.01.2022.,19.01.2022.,"19.01.2022 02:15:26","19.01.2022 02:05:24"
171014,"JugoExsim d.o.o. Beograd-Novi Beograd",109465772,19.01.2022.,2022-01-19T03:48:25.894+01:00,NaplataPutarine,CB0485KB,2022-01-19T03:48:22.000+01:00,"Šimanovci - Adaševci",,2300,2022-01-19T03:48:22.000+01:00,424729656,19200563765,2022-01-19T02:57:36.000+01:00,19.01.2022.,19.01.2022.,"19.01.2022 03:48:22","19.01.2022 02:57:36"
171014,"JugoExsim d.o.o. Beograd-Novi Beograd",109465772,19.01.2022.,2022-01-19T16:16:00.287+01:00,NaplataPutarine,34KL3088,2022-01-19T16:15:58.000+01:00,"Dimitrovgrad - Beograd",,7860,2022-01-19T16:15:58.000+01:00,425307778,19221102106,2022-01-19T11:57:38.000+01:00,19.01.2022.,19.01.2022.,"19.01.2022 16:15:58","19.01.2022 11:57:38"
