ID,SERBRTAG,IDTAG,REGOZNAKA,KATEGORIJA,DATUGOVORA,PRODMESTOID,DTYPE,TIPRACID,TIPRACUNA,VREMEKNJIZSTR,KLIJENTID,DATUMVAZENJASTR,VREMEFORMSTR,DATUGOVORSTR
2411000000007133,21390158612,563887605,34EIN344,4,2022-03-23T00:00:00.000+01:00,9411,Ugovor,3,Postpaid,"23.03.2022. 07:54:22",171014,23.03.2032.,"23.03.2022. 07:51:17",23.03.2022.
2411000000007134,21390158497,563887593,NZ552GF,4,2022-03-23T00:00:00.000+01:00,9411,Ugovor,3,Postpaid,"23.03.2022. 09:03:23",171014,23.03.2032.,"23.03.2022. 09:01:55",23.03.2022.
2411000000007135,21390158539,563887597,34FAA650,4,2022-03-23T00:00:00.000+01:00,9411,Ugovor,3,Postpaid,"23.03.2022. 12:03:26",171014,23.03.2032.,"23.03.2022. 12:01:39",23.03.2022.
2411000000007136,21390158653,563887609,34FAA657,4,2022-03-23T00:00:00.000+01:00,9411,Ugovor,3,Postpaid,"23.03.2022. 12:15:26",171014,23.03.2032.,"23.03.2022. 12:12:40",23.03.2022.
2411000000007137,21390158570,563887601,61AER081,4,2022-03-23T00:00:00.000+01:00,9411,Ugovor,3,Postpaid,"23.03.2022. 14:57:28",171014,23.03.2032.,"23.03.2022. 14:56:21",23.03.2022.
2411000000007138,21390158968,563887640,34LOG38,4,2022-03-23T00:00:00.000+01:00,9411,Ugovor,3,Postpaid,"23.03.2022. 17:00:30",171014,23.03.2032.,"23.03.2022. 16:59:48",23.03.2022.
2411000000007139,21390158976,563887641,34ESA528,4,2022-03-23T00:00:00.000+01:00,9411,Ugovor,3,Postpaid,"23.03.2022. 17:09:32",171014,23.03.2032.,"23.03.2022. 17:05:59",23.03.2022.
2411000000007140,21390158026,563887546,34EYC427,4,2022-03-23T00:00:00.000+01:00,9411,Ugovor,3,Postpaid,"23.03.2022. 17:57:31",171014,23.03.2032.,"23.03.2022. 17:56:07",23.03.2022.
2411000000007141,21390158067,563887550,41AZ036,4,2022-03-23T00:00:00.000+01:00,9411,Ugovor,3,Postpaid,"23.03.2022. 22:18:35",171014,23.03.2032.,"23.03.2022. 22:17:05",23.03.2022.
2411000000007142,21390158109,563887554,34JC4729,4,2022-03-23T00:00:00.000+01:00,9411,Ugovor,3,Postpaid,"23.03.2022. 22:36:35",171014,23.03.2032.,"23.03.2022. 22:35:03",23.03.2022.
2411000000007143,21390158141,563887558,34FAE281,4,2022-03-23T00:00:00.000+01:00,9411,Ugovor,3,Postpaid,"23.03.2022. 23:03:35",171014,23.03.2032.,"23.03.2022. 22:59:59",23.03.2022.
2411000000007144,21390158182,563887562,38UN027,4,2022-03-23T00:00:00.000+01:00,9411,Ugovor,3,Postpaid,"23.03.2022. 23:36:36",171014,23.03.2032.,"23.03.2022. 23:35:17",23.03.2022.
2412000000001186,21390362974,563908041,FN997KE,4,2022-03-23T00:00:00.000+01:00,9412,Ugovor,3,Postpaid,"23.03.2022. 13:38:27",171014,23.03.2032.,"23.03.2022. 13:35:40",23.03.2022.
