KLIJENT_ID,KLIJENTIME,KLIJENTJIB,VREMEKNJIZSTR,VREMEKNJIZENJA,DTYPE,REGOZNIZLAZ,VREMEIZLAZ,RELACIJA,PRODMESTO,IZNOSDUGUJE,DATUMVALUTE,MEDIJUMPID,SERBRTAGA,VREMEULAZ,DATUM_KNJIZENJA,DATUM_VALUTE,VREME_NAPLATE,VREME_ULAZ
171014,"JugoExsim d.o.o. Beograd-Novi Beograd",109465772,06.02.2022.,2022-02-06T04:34:32.360+01:00,NaplataPutarine,CB0379KB,2022-02-06T04:34:26.000+01:00,"Šid - Šimanovci",,2580,2022-02-06T04:34:26.000+01:00,424729600,19200563203,2022-02-06T03:43:34.000+01:00,06.02.2022.,06.02.2022.,"06.02.2022 04:34:26","06.02.2022 03:43:34"
171014,"JugoExsim d.o.o. Beograd-Novi Beograd",109465772,06.02.2022.,2022-02-06T09:56:28.393+01:00,NaplataPutarine,CB0379KB,2022-02-06T09:56:22.000+01:00,"Beograd - Dimitrovgrad",,7860,2022-02-06T09:56:22.000+01:00,424729600,19200563203,2022-02-06T05:21:32.000+01:00,06.02.2022.,06.02.2022.,"06.02.2022 09:56:22","06.02.2022 05:21:32"
171014,"JugoExsim d.o.o. Beograd-Novi Beograd",109465772,06.02.2022.,2022-02-06T14:06:00.373+01:00,NaplataPutarine,KH0492BP,2022-02-06T14:05:58.000+01:00,"Dimitrovgrad - Mali Požarevac",,7390,2022-02-06T14:05:58.000+01:00,425307791,19221102239,2022-02-06T10:51:48.000+01:00,06.02.2022.,06.02.2022.,"06.02.2022 14:05:58","06.02.2022 10:51:48"
171014,"JugoExsim d.o.o. Beograd-Novi Beograd",109465772,06.02.2022.,2022-02-06T19:21:19.610+01:00,NaplataPutarine,81EG458,2022-02-06T19:21:18.000+01:00,"Dimitrovgrad - Beograd",,7860,2022-02-06T19:21:18.000+01:00,425307824,19221102569,2022-02-06T15:08:56.000+01:00,06.02.2022.,06.02.2022.,"06.02.2022 19:21:18","06.02.2022 15:08:56"
171014,"JugoExsim d.o.o. Beograd-Novi Beograd",109465772,06.02.2022.,2022-02-06T21:01:49.030+01:00,NaplataPutarine,81EG458,2022-02-06T21:01:46.000+01:00,"Šimanovci - Šid",,2580,2022-02-06T21:01:46.000+01:00,425307824,19221102569,2022-02-06T20:10:18.000+01:00,06.02.2022.,06.02.2022.,"06.02.2022 21:01:46","06.02.2022 20:10:18"
171014,"JugoExsim d.o.o. Beograd-Novi Beograd",109465772,06.02.2022.,2022-02-06T02:02:53.581+01:00,NaplataPutarine,14AAG421,2022-02-06T02:02:50.000+01:00,"Beograd - Dimitrovgrad",,7860,2022-02-06T02:02:50.000+01:00,425307852,19221102841,2022-02-05T22:33:32.000+01:00,06.02.2022.,06.02.2022.,"06.02.2022 02:02:50","05.02.2022 22:33:32"
171014,"JugoExsim d.o.o. Beograd-Novi Beograd",109465772,06.02.2022.,2022-02-06T21:16:07.906+01:00,NaplataPutarine,35YU661,2022-02-06T21:16:02.000+01:00,"Dimitrovgrad - Mali Požarevac",,7390,2022-02-06T21:16:02.000+01:00,425310931,19221133630,2022-02-06T17:42:24.000+01:00,06.02.2022.,06.02.2022.,"06.02.2022 21:16:02","06.02.2022 17:42:24"
171014,"JugoExsim d.o.o. Beograd-Novi Beograd",109465772,06.02.2022.,2022-02-06T15:09:14.138+01:00,NaplataPutarine,E8734MA,2022-02-06T15:09:10.000+01:00,"Šid - Šimanovci",,2580,2022-02-06T15:09:10.000+01:00,425311559,19221139918,2022-02-06T14:05:14.000+01:00,06.02.2022.,06.02.2022.,"06.02.2022 15:09:10","06.02.2022 14:05:14"
171014,"JugoExsim d.o.o. Beograd-Novi Beograd",109465772,06.02.2022.,2022-02-06T16:54:07.732+01:00,NaplataPutarine,E8734MA,2022-02-06T16:54:04.000+01:00,"Obrenovac - Preljina",,2560,2022-02-06T16:54:04.000+01:00,425311559,19221139918,2022-02-06T15:43:16.000+01:00,06.02.2022.,06.02.2022.,"06.02.2022 16:54:04","06.02.2022 15:43:16"
171014,"JugoExsim d.o.o. Beograd-Novi Beograd",109465772,06.02.2022.,2022-02-06T00:37:21.146+01:00,NaplataPutarine,34KN6385,2022-02-06T00:37:20.000+01:00,"Pirot zapad - Beograd",,7020,2022-02-06T00:37:20.000+01:00,425311603,19221140353,2022-02-05T10:04:36.000+01:00,06.02.2022.,06.02.2022.,"06.02.2022 00:37:20","05.02.2022 10:04:36"
